stdID,mid-term,final,faculty,department
std1802,76,96,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1803,84,92,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1804,68,68,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1805,100,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1806,92,80,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1807,84,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1808,88,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1809,100,84,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1810,100,80,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1811,76,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1812,64,76,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1813,44,70,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1814,64,85,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1815,68,72,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1816,64,84,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1817,52,65,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1818,80,76,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1819,52,92,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1820,44,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1821,72,80,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1822,90,100,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1823,88,84,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1824,84,80,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1825,88,68,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1826,80,88,FİZİK TEDAVİ VE REHABİLİTASYON YÜKSEKOKULU,Fizyoterapi ve Rehabilitasyon
std1827,50,80,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1828,75,76,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1829,73,100,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1830,70,96,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1831,80,84,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1832,54,80,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1833,70,68,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1834,45,70,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1835,46,80,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1836,65,64,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1837,68,64,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1838,55,76,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1839,75,52,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1840,46,69,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1841,70,72,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1842,45,70,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1843,62,84,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1844,56,80,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1845,55,72,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1846,60,60,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1847,55,68,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1848,47,88,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1849,62,80,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1850,70,84,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1851,60,60,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1852,56,76,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1853,56,62,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
std1854,56,92,KAMAN UYGULAMALI BİLİMLER YÜKSEKOKULU,Yönetim Bilişim Sistemleri
